id,tags,abstract
W2064799775,"alloy system,creep resistance,creep resistant alloy,high temperature creep resistant alloy,incremental improvement,nickel based superalloy,phase formation,structure and property,superalloy,superalloy superiority,tial alloy,tialti3al system","The superiority of superalloys. The structure and properties of superalloys and the phase that forms their principal component are described. The properties of each phase and the relation between the properties of the two phases combine to produce the superior performance of superalloys. Nickel-based superalloys seem to have reached the stage at which only modest incremental improvements in performance seem likely. Major advances will be based on other alloy systems. Will their performance be based on a different set of principles, or will it depend on considerations very similar to those that account for the success of the current superalloys? One of the strongest candidates for the next generation of high-temperature creep-resistant alloys, the system TiAlTi3Al, is shown to have many features in common with those of superalloys."
W1993696088,"alloy ageing,ageing temperature interval,alloy 1424,alloy system,cooling rate,critical rate of cooling,dsc differential scanning calorimetry,electroconductivity measurement,electron microscopy,gep zone,high sensitivity x ray phase analysis,minimal used duration,ordered solid solution domain,peak strength,phase transformation,precipitation of s1 phase,quench sensitivity,alloy quench sensitivity,quenching,s1s1 phase existence,sem electron microscopy,solid solution decomposition,solid solution domain,tem scanning electron microscopy,temperature interval,tensile property measurement,tpp diagram,ttt diagram,ultimate tensile strength,x ray phase analysis,yield strength","TTP and TTT diagrams for quench sensitivity and ageing of 1424 alloy. TTP and TTT diagrams of 1424 alloy system AlLiMgScZr within temperature interval for quench sensitivity and temperature interval for ageing were obtained. Solid solution decomposition kinetics were determined by electroconductivity and tensile properties measurements. Phase transformations have been investigated using by high sensitivity X-ray phase analysis, TEM, EDX and DSC. Cooling rate at quenching enough to suppress solid solution decomposition estimated by , UTS and YS changes criteria is equal to s 1 . At temperature interval , UTS and YS were changed with peak near temperature of the minimal stability after the endurance 14 min. TTT diagram showed, that the solid solution decomposition with precipitation of S1 -phase Al2MgLi in temperature range begins with minimal used duration 15 s, the critical rate of cooling necessary to suppress S1 phase precipitation has to be >12C s 1 . In temperature interval , UTS and YS have a second peak after the endurance more than 8 min. At that interval -phase precipitates were found. For ageing temperature interval the peak strength after ageing was found at during 1632 h. Timetemperature regions of GP zones, ordered solid solutions domains, S1S1 phases existence were established."
W2908981133,"accelerated material engineering,accelerated material design,computational materials research,density functional theory,dielectric screening,electronic dynamics,electronic excitation,electronic state,excited electronic state,excited electronic dynamic,experimental advancement,many body perturbation theory,materials design,materials engineering,numerical integrator,real time time dependent density functional theory,spectroscopy based on many body perturbation theory,theoretical understanding,time dependent density,time dependent density functional theory","Pushing the frontiers of modeling excited electronic states and dynamics to accelerate materials engineering and design. Electronic excitations and their dynamics are oftentimes at the foundation of how we use and probe materials. While recent experimental advances allow us to do so with unprecedented accuracy and time resolution, their interpretation relies on solid theoretical understanding. This can be provided by cutting-edge, first-principles theoretical-spectroscopy based on many-body perturbation theory MBPT and time-dependent density functional theory TDDFT. In this work we review some of our recent results as successful examples for how electronic-structure methods lead to interesting insight into electronic excitations and deep understanding of modern materials. In many cases these techniques are accurate and even predictive, yet they rely on approximations to be computationally feasible. We illustrate the need for further theoretical understanding, using dielectric screening as an example in MBPT and faster, more accurate numerical integrators as a challenge for real-time TDDFT. Finally, we describe how incorporating online databases into computational materials research on excited electronic states can side-step the problem of high computational cost to facilitate materials design."
W1967558016,"automotive industry,blended elemental powder method,cold compaction pressure,densification,elemental powder method,mechanical property,sintered titanium alloy,aluminium sintered titanium alloy,molybdenum sintered titanium alloy,oxygen sintered titanium alloy,sintering,titanium alloy","Structure and properties of sintered titanium alloyed with aluminium, molybdenum and oxygen. Titanium alloys of TiAlMoO system were manufactured by blended elemental powder method using Ti, Al, Mo and TiO2 powders as starting materials. It was found that cold compaction pressure of 800 MPa followed by sintering at, for 4 h provided sufficient densification of titanium materials. Complete dissolution of alloying elements in the titanium matrix resulted in a good combination of mechanical properties. Examples of alloys chosen for possible application were Ti1.52.0%Mo0.7%TiO2 and Ti2%Al2%Mo. The latter has already been tried for manufacturing parts in automotive industry."
W3045312837,"active medium,cubr laser,computer simulation,copper bromide,copper bromide vapor laser,cubr active medium,electric ionization resistance,electrical power supplied,electron temperature,gas discharge,heat conductivity equation,laser source,quasi stationary heat conductivity equation,neutral gas temperature,thermal ionization,vapor amplifier,vapor laser",Study on threshold capabilities of a copper bromide vapor laser. This paper presents theoretical and simulation results for the operating parameters of a copper bromide CBr laser. The CuBr active medium finds applications as both as a laser source and a vapor amplifier. A methodology is developed to serve as the basis for the solution of a two-dimensional quasi-stationary heat conductivity equation on the cross-section of the gas tube for modeling the temperature of the neutral gas and the electron temperature of the discharge. This methodology makes it possible to determine the maximum electrical power supplied and the maximum electron temperature in terms of thermal ionization and electric ionization resistance of the gas discharge. Analytical results are applied in computer simulations and for the assessment of parameters of an actual CuBr laser.
W2059638523,"76 mm heavy medium cyclone,coal treatment,cyclone,feed medium specific gravity,feed medium,feed slurry,heavy medium cyclone,heavy medium cyclone treating coal,magnetite to coal ratio,specific gravity of separation",Effect of some operating variables on the performance of a 76 mm heavy medium cyclone. Tests were carried out on a 76 mm heavy medium cyclone-treating coal. The results show that the specific gravity of separation of coal is influenced not only by the specific gravity of the feed medium but also by the magnetite to coal ratio in the feed slurry.
W2094866053,"bcc grain formation,crack tip,fe crack tip grain nucleation,crack tip grain nucleation,grain nucleation,kurdjumov sachs orientation relationship,metastable bcc to fcc phase transformation,molecular dynamic simulation,nanocrystalline iron sample,nishiyama wassermann orientation relationship,phase transformation,stacking fault,stress induced phase transformation","Molecular dynamics simulations of stress-induced phase transformations and grain nucleation at crack tips in Fe. The molecular dynamics simulation technique is used to study a stress-induced new grain formation mechanism at the crack tip of a nanocrystalline -iron sample at temperatures ranging from 100 to. The stress-induced formation of new bcc grains, created inside existing grains, is found to occur through a metastable bcc to fcc phase transformation at the crack tip of the sample. A NishiyamaWassermann orientation relationship is found between the original bcc grain and the fcc phase and a KurdjumovSachs orientation relationship is found between the new bcc grain created and the fcc transition phase. The new grain nucleation is observed to increase with increasing temperature and stacking faults associated with the fcc phase are observed at the higher temperatures."
W3104640347,"almnmosizrscer alloy,coarsening resistance,creep resistance,isothermal aging,mechanical property,microhardness,peak microhardness,precipitation kinetics,slow diffusing w,w micro addition","Effects of W micro-additions on precipitation kinetics and mechanical properties of an AlMnMoSiZrScEr alloy. A micro-addition 0.025 at.% of slow-diffusing W to an Al-0.26Mn-0.11Mo-0.11Si-0.08Zr-0.02Sc-0.01Er at.% alloy accelerates L1 2 -Al3Zr,Sc precipitation but retards -AlMn,MoSi precipitation. The W micro-addition increases the peak-microhardness of the alloy during isothermal aging but does not improve the coarsening resistance and creep resistance."
W2028522531,"arrhenius relationship,bubble migration,bubble pressure,carbide,cluster diffusion,cluster gas atom,vacancies diffusion,schottky vacancies diffusion,diffusional creep,diffusional creep model,external diametral swelling rate,uranium oxide swelling rate,nitride swelling rate,carbide swelling rate,fission gas pressure,fission gas swelling,fuel property,gas atom diffusion,gas bubble growth,gas bubble,high temperature fission gas swelling,lattice strain energy,nitride,refractory nuclear fuel,schottky vacancy,surface tension,uranium oxide,vacancy diffusion","Fission gas swelling of refractory nuclear fuels. The external diametral swelling rates of uranium oxides, nitrides and carbides at temperatures of up to are presented. Under similar conditions, the swelling rates are seen to increase from approximately 0.2 percent per 1020 fissions per cm3 at to 1030 percent per 1020 fissions per cm3 at. This exponential or Arrhenius relationship of swelling rates to temperature is consistent with a diffusional creep model of swelling of fuels by fission gas pressures at these temperatures. Arguments are presented which show that diffusional creep processes are required in the formation of even the smallest of gas bubbles. Mechanisms are suggested by which gas bubble growth by diffusional creep can continue to form bubbles of larger sizes without invoking difficult bubble migration processes. The kinetic nature of high-temperature fission gas swelling requires the existence of a rate process dependent upon fuel properties. It is apparent that the most probable rate-controlling processes are the coupled processes of diffusion of gas atoms to clusters and of diffusion of vacancies, primarily Schottky vacancies, to both atoms and clusters. The driving force for vacancy flow to the sites of gas atoms is initially the lattice strain energy of the individual gas atoms and subsequently the pressure of gas atoms in clusters or bubbles. This dynamic driving force is reduced by the passive, temperature-independent force called surface tension, but the former is always in excess to provide kinetic action toward the equilibrium described by surface tension."
W3024345428,"chlorophyll content,cotton cloth coloring,dyed papaya leaf,dyeing,environmental damage,ethanol 96% solvent,fabric staining,fade resistance,fastness,fixation,heavy metal,liquid extraction,mordanting,n hexane solvent,natural dye,papaya leaf,papaya leaf extract,raw material,rub method,soap washing,solid liquid,solid liquid extraction,synthetic dye,textile industry,washing method,water pollution","Investigating the Potential Use of Papaya Leaf Extract as Natural Dyes in the Textile Industry. Synthetic dyes are widely used in the majority of the large textile industry. The use of synthetic dyes can cause water pollution from sewage disposal of the textile industry. Some types of synthetic dyes contain heavy metals that are harmful to human health and can damage the environment. With increasing awareness of the current environmental problems, people begin to focus on returning back to natural dyes. These natural dyes can be extracted from various parts of plants, such as leaves, flowers, fruit, wood or stems, and roots. Papaya leaves have the potential to be used as a basic ingredient to make natural dyes due to fairly high chlorophyll content. Therefore, we took the initiative to conduct research on the production of natural dyes from papaya leaf extract. Papaya leaf extract was produced by using a solid-liquid extraction process using two different solvents, ethanol 96% and n-hexane. From the results of the study, it was found that the most optimum extract results in the extraction process was about 2.20% of the raw material of dried papaya leaves by using ethanol solvent. The prepared cotton cloth was then colored with papaya leaf extract through three simple steps, namely: mordanting, dyeing, and fixation. Fabric staining results then tested its fastness by two methods, namely the rub method and the washing method with soap. From the test results it was found that the fabric which was dyed with papaya leaf extract was not too resistant to fade from rubbing and soap washing. Therefore, further research is needed, such as using other agents during the mordanting and fixation processes."
W2133472172,"angle of incidence,anti reflective coating,external quantum efficiency,incidence angle,ito §si§ metal insulator,metal insulator,metal insulator silicon semiconductor,photodetector,quantum efficiency,reflectance suppression,semiconductor photodetector,silicon semiconductor,spectral response,wavelength response,zno nanocone,zno nanocone coating","Metal-insulator-silicon semiconductor photodetectors using ZnO nanocones as an efficient anti-reflective coating. Novel ZnO nanocone anti-reflective coating ARC was realized on ITO-Si metalinsulatorsemiconductor MIS photodetector. The ZnO nanocone-coated device demonstrated significant suppression of reflectance compared with that of a conventional planar device. The ZnO nanocone MIS photodetector showed a 15% enhanced external quantum efficiency EQE compared to a planar MIS photodetector, and indicated a flat response over a broad range of wavelength from the visible to IR spectra. In addition, the EQE of the nanocone device exhibited a stable response with respect to the angle of incidence, which indicates improved device characteristics of the ZnO nanocone ARC."
W1964648427,"creep characteristic,creep damage,creep damage mechanism,creep deformation,creep deformation characteristic,creep rupture strength,cu nb composite,diffusion mechanism,draw ratio,easy diffusion path,interfilament spacing,matrix creep flow,niobium filament,niobium phase,pure copper,rupture characteristic,stress exponent,wire drawn composite,wire drawn cu nb composite","Creep characteristics of wire-drawn Cu-20%Nb. In this study the creep deformation and rupture characteristics of a wire-drawn Cu-20%Nb composite are investigated at and compared with the results obtained from pure copper. The results show that the creep rupture strength of Cu-20%Nb is considerably higher than that for pure copper. The rupture strength of Cu-20%Nb increases up to a certain draw ratio, in contrast to the room temperature strengthening. The stress exponents n are in the range 6.68.1 for Cu-20%Nb, in comparison with 2.75 in pure copper. The increase in the creep strength and the higher stress exponent values in the Cu-20%Nb are associated with the reduction in the power law creep damage mechanism. This is due to the constraint introduced on the matrix creep flow by the niobium phase rather than the development of high threshold stress values. While the increase in the length of niobium filaments and reduction in interfilament spacing with increasing draw ratio increase the constraint on the creep flow of the matrix, they also enhance the creep damage caused by the diffusion mechanisms because of the easy diffusion paths along the niobium filaments and the reduction in the matrix gain size."
W2653958790,"crystallographic characteristic,crystallographic orientation relationship,electron diffraction technique,extruded alloy,extruded mgznzr alloy,fine dispersed mgzn particles,grain refinement,mechanical property,mg alloy,microstructure,rare earth element,selected area electron diffraction technique,tensile property,tensile strength,transmission electron microscope,relationship w phase mg matrix,w phase,mg matrix,wmg3zn3y2 ternary phase,y addition","Effect of Rare-Earth Element Y on the Microstructure and Mechanical Properties of the Mg-6.0wt.%Zn-0.5wt.%Zr Alloy. The extruded Mg-6.0wt.%Zn-0.5wt.%Zr ZK60 alloys with 0.5wt.% and 1.0wt.% Y additions were prepared. The microstructures and tensile properties of the alloys aged in different conditions were investigated. The results show that the specimen with 1.0wt.% Y additions and aged at for 15 h had the best tensile strength. The ultimate tensile strength and yield strength reached 365MPa and 352MPa, respectively. The grain refinement, the formation of the fine dispersed MgZn particles and the WMg3Zn3Y2 ternary phase may be the main reasons for the improvement. The average grain size reached to ~ 3m. The size of the fine and dispersed particles was only several nanometers and the particle number density N was very high. The crystallographic characteristics of the ternary WMg3Zn3Y2 phase were studied by the transmission electron microscope and selected area electron diffraction techniques. The crystallographic orientation relationship between the W phase and the -Mg matrix is identified as: 2 0 // w , 0002 plane near parallel to the 220 w plane with a 3.5 degree angle difference. This orientation relationship has rarely been studied and reported."
W2899016599,"calcite morphology,crystal,crystal formation,crystallization,crystallization phenomenon,groundwater level,groundwater ph,ion in groundwater,kinetic effect,sem,sem image,tunnel drainage pipe,tunnel drainage pipe blocking,x ray diffraction","Investigation and Analysis on Crystallization of Tunnel Drainage Pipes in Chongqing. A lot of crystallizations exist on the inner wall of tunnel drainage pipes in Chongqing. Tunnel support structure often bears larger load than usual because the tunnel drainage pipes are blocked easily by the crystals and the groundwater level would rise. In order to investigate what the crystals are, site investigations and laboratory tests of crystals and groundwater were completed. Some valuable results have been obtained. Firstly, the crystallizations are usually discovered in drainage pipe exits of tunnels which are under construction in Chongqing. Furthermore, the results of XRD have confirmed that the crystals are calcite. And calcite morphology could be found in most SEM images. But there are other morphologies in these images other than calcite because calcite is often influenced by some factors, such as important ions in groundwater, pH of groundwater, kinetics effect, and so on. Finally, some steps and solutions to solve blocking of tunnel drainage pipes caused by crystallization are suggested. One of the best solutions is that some special materials which could prevent crystals from being attached to pipes are coated on the inner surface of drainage pipes. The results could contribute to understand the crystallization phenomenon profoundly and help solve the similar situations of tunnel drainage pipe blocking."
W3116175172,"1 precipitate,coherent orientation relationship,damping capacity,damping property,dislocation bypassing,dislocation shearing,energy dissipation,granato lcke,granato lcke model,matrix phase,mechanical property,relationship 1 phase mg matrix,1 mgzn2 precipitate,zk60 magnesium alloy","Effects of the 1 precipitates on mechanical and damping properties of ZK60 magnesium alloy. A new approach to improve the damping capacity and mechanical properties of ZK60 magnesium alloy at the same time is discovered by introducing the 1 MgZn2 precipitates. The 1 precipitates are formed in the alloy experienced solution treatment and subsequent aging at for 18 h in this study. The synchronous improvement in mechanical and damping properties of the alloy is mainly due to the coherent orientation relationships between the 1 phase and the -Mg matrix, and the shearing or bypassing of dislocations on the 1 precipitates depending on their sizes and spacing. The modified Granato-Lcke G-L model is presented in this work to analyze the favorable damping capacity of the as-aged ZK60 alloy and the interaction between the 1 precipitates and the mobile dislocations is a new source of energy-dissipation."
W1983521462,"air oxidation,cabrera mott thickness,convection loss,diffusion constant,diffusion limited oxidation,focal spot,laser induced oxidation process,laser induced wagner oxidation,laser power,metal oxidation,metal oxide surface,metal without native oxide layer,native oxide layer,oxide crystal growth,oxide film,oxide layer growth,parabolic rate law,scale growth,stefan boltzmann loss,temperature gradient,temperature gradient in oxide film,vanadium vanadium oxide systems,wagner parabolic law,wagner thickness","Kinetics of oxide crystal growth in the transition regime between Cabrera-Mott and Wagner thickness regions. We present a computational model for laser-induced Wagner oxidation in air of metals. We assume that oxidation is diffusion limited, but that the diffusion constant is a function of temperature. We suppose that there are not temperature gradients in the metal, and that the ambient temperature remains constant. Losses include convection and Stefan-Boltzmann terms; from the oxide-air surface at the focal spot these are modelled explicitly, and from the metal-oxide surfaces away from the focal spot they are approximated. We plot the rate of oxide layer growth as a function of laser power and time. The parabolic rate law in the case of a laser-induced oxidation process seems to be valid from the thickness of the oxide layer of about 0.5 m at long times and high powers, but it is not true for the very beginning of the process for the metals without native oxide layers. At lower powers the validity of the Wagner parabolic law takes place at later times of irradiation and the mechanism of oxidation is governed by the temperature gradient in the oxide film arising during scale growth. Comparison with experiment is made for the case of vanadium/vanadium oxide systems."
W2039121209,"amorphous thin film,amorphous to crystalline,amorphous to crystalline structural transformation,annealed sample,atomic composition,composition dependence,composition dependence electrical property,electrical property,electrical resistivity,evaporated thin film,evaporated sbse thin films,sbse thin films,hall voltage,heat treated sample,radical structural transformation,resistance fall,sharp fall of resistance,simultaneously evaporated thin film,structural transformation,thermoelectric power,three temperature method","Composition dependence of electrical properties of simultaneously evaporated SbSe thin films. Amorphous thin films of SbSe are prepared using the three-temperature method. The films are prepared with atomic compositions from 590 at.% Sb. The electrical resistivity, Hall voltage and thermoelectric power of annealed samples have been measured in the temperature range 25 to. On heat treatment the sharp fall of resistance of the annealed films is attributed to radical structural transformation from amorphous to crystalline. Electrical resistivity, Hall constant and thermoelectric power are found to vary with thickness and composition of the film."
W2099941838,"adsorbate,adsorbate contact,conductivity,contact potential difference,coulomb repulsion,cvd diamond film,cyclic voltammetry,density of state distribution,diamond immersed in electrolyte,drain source conductivity,electrolyte,electrolyte contact,field effect transistor,h terminated diamond,hall effect,holes propagation,ion sensitive field effect transistor,isfet,nernst law,numerical solution,partial surface oxidation,poisson equation,potential threshold,redox couple,scanning electron microscopy,schrodinger equation,sem,sheet hole density,surface electronic property,surface oxidation,transfer doping model,tunneling gap,two dimensional property,undoped hydrogen terminated diamond,unoccupied valence band state,valence band,virtual gate insulator","Surface electronic properties of H-terminated diamond in contact with adsorbates and electrolytes. A comprehensive summary of surface electronic properties of undoped hydrogen terminated diamond covered with adsorbates or in electrolyte solutions is given. The formation of a conductive layer at the surface is characterized using Hall effect, conductivity, contact potential difference CPM, scanning electron microscopy SEM, and cyclic voltammetry experiments. Data are from measurements on homoepitaxially grown CVD diamond films with atomically smooth hydrogen terminated surfaces. The data show that due to electron transfer from the valence band into empty states in of the electrolyte, a highly conductive surface layer is generated. Holes propagate in the layer with mobilities up to 350 cm2/Vs. The sheet hole density in this layer is in the range 1011 to 5 1012 cm2, and dependents on pH of the electrolyte or adsorbate. This has been utilized to manufacture ion sensitive field effect transistors ISFET from diamond. The drain source conductivity of single crystalline CVD diamond is pH dependent, with about 66 mV/pH, which is in reasonable agreement with the Nernst law. Due to strong coulomb repulsion between positive ions in the electrolyte and the H+-surface termination of diamond, an enlarged tunneling gap is established which prevents electronic interactions between the electrolyte and diamond. This is a virtual gate insulator of diamond Application of potentials larger than the oxidation threshold of +0.7 V pH 13 to +1.6 V pH 1 gives rise to strong leakage currents and to partial surface oxidation. In addition, the electronic interaction of diamond with redox couples is characterized using cyclic voltammetry experiments. The results are well described by the transfer doping model which accounts for the specific properties of undoped diamond immersed in electrolyte solutions are covered simply by adsorbates. In addition, numerical solutions of the Schrodinger and Poisson equations are used to show that the density of state distribution of unoccupied valence band states in case of a perfect interface would be governed by two-dimensional properties 2D. 2006 WILEY-VCHVerlag GmbH & Co. KGaA, Weinheim"
W2090606498,"as cast mgal alloy,casting,casting spring back,dislocation density,dislocation density increase,ejection from mould,elastic part,high temperature,initial flow behavior,low flow stress,metal shrinkage,metallic mould,mgal alloy,mould constraint,plastic deformation,proof stress,strain release,stress and strain,tensile testing,uneven temperature distribution,yield strength","The Effect of Mould Constraints on the 0.2% Proof Stress of AsCast MgAlAlloys. When a casting solidifies and cools down in a metallic mould, stresses and strains develop as a result of uneven temperature distributions, metal shrinkage and mould constraints. At ejection from the mould, the casting usually springs back slightly when the elastic part of the strain is released. However, due to the low flow stress at high temperatures it is likely that the casting also has experienced some plastic deformations, meaning that the dislocation density has increased. This paper discusses how the existence of remaining plastic deformations affects the initial flow behavior and the yield strength during tensile testing of as cast MgAl alloys with different degrees of mould constraints."
W2381332015,"au layer,au pad,ni pad,cu pad,au layer dissolution,au sn intermetallics,au sn4,ausn intermetallic,electronic packaging area,eutectic solder,interfacial reaction,intermetallic compound,intermetallic phase formation,laser input energy,laser reflow,needle like particle,numerical modeling,reaction kinetic,scanning electron microscopy,sem,snpb eutectic solder","Reaction kinetics between SnPb eutectic solder and Au/Ni/Cu pad during laser reflow. Laser reflow is a potential technique in bumping of SnPb eutecti c solder in electronic packaging area.Scanning Electron MicroscopySEMwas used to analyze the interfacial reaction between63Sn37Pb and Au/Ni /Cu pad durin g laser reflow.In addition,the kinetics of Au layer dissolution and diffusion into the solder during laser heating was modeled numerically to elucidate the fo rmation mechanism of intermetallic phase at the solder/Au pad interface.Results showed that the63Sn37Pb solder reacted with the Au layer in Au/Ni /Cu pad t o form AuSn intermetallics soon after the solder was melted by the laser,and the morphology and distri-bution of intermetallic compounds at interface was st rongly influenced by laser input energy.With the increase of laser input ener gy,the AuSn intermetallics changed from the continuous layer into needle-lik e particles.Finally,AuSn4 disappeared at the interface,distributing evenly inside the solder as small particles."
W4322773271,"fapbi3 active layer component,advanced interfacial layers,charge selective contact,coverage area,degradation mechanism,device stability,ease of production,fill factor,grain size,interfacial layer,lightweight,long diffusion length,maximum shockley queisser limit,perovskite material morphology,open circuit voltage,pce,performance enhancement,perovskite solar cell,shockley queisser limit,solar cell,structural development","Device structures of Perovskite solar cells: A critical review. In recent years, perovskite solar cellshave been in huge demand because of their ease of production, low cost, flexibility, long diffusion length, lightweight, and higher performance compared to their counterparts. Thehave demonstrated remarkable progress with PCE up to 25.7% using FAPbI3 as an active layer component. However, the commercial viability of perovskite solar cells has been restricted by a wide range of factors, such as lower PCE and device stability. Further, the photocurrents inare close to the maximum Shockley- Queisser SQ limit. The focus now is on enhancing the open-circuit voltage and fill factor through modifying charge-selective contacts, the morphology of perovskite material, and interface modification. The large grain size, uniformity, and coverage area distinguish the crucial factors affecting the PCE of Long-term device stability and degradation mechanisms have also shown significant dependence on the device structure. Therefore, the tailoring of the device structure continues to play a crucial role in the devices performance and stability. In this review, the illustration of the structural development of perovskite solar cells, including advanced interfacial layers and their associated parameters, has been discussed in detail. In addition, the challenges which hinder the performance of thehave also been discussed. This article is protected by copyright. All rights reserved."
W2003488479,"anodized metal,biocompatibility,tita alloy,tita nanotube biocompatibility,tita nanotube,biomimetic nanoscale topography,cellular analysis,cellular functionality,cellular interaction,dimethyl sulfoxide,electrolyte solution,extracellular matrix,hdf,human dermal fibroblast,implantable device,nanotube formation,neonatal fibroblast","Cellular Functionality on Nanotubes of Ti-30TaAlloy. Recent studies have identified strong correlations between anodized metals and the production of highly biomimetic nanoscale topographies. These surfaces provide an interface of enhanced biocompatibility that exhibits a high degree of oxidation and surface energy. In this study, Human dermal fibroblasts HDF, neonatal were utilized to evaluate the biocompatibility of Ti-30Ta nanotubes after 1 day of culture. The anodization process was performed in an electrolyte solution containing HF48 % and H2SO498 % in the volumetric ratios 1:9 with the addition of 5% dimethyl sulfoxide DMSO at 35V for 40 min. Cellular analysis identified improved fibroblast functionality on the nanotube surface, showing increased elongation, and extracellular matrix production on the Ti-30Ta nanotubes. The results presented identify improved cellular interaction on Ti-30Ta nanotubes as compared to the control substrates. Thus, the formation of the nanotube on Ti30Ta alloy may have potential application as interface for implantable devices."
W3005717197,"binary liquid alloy,collective diffusion coefficient,demixing tendency,diffusion kinetic,fluctuation dissipation theorem,generalized langevin equation,microscopic cross correlation effect,molecular dynamic calculation,molecular dynamic data,mori zwanzig formalism,nial melt,nizr melt,ordering tendency,statistical mechanical analysis,tracer diffusion coefficient","Diffusion Kinetics in Binary Liquid Alloys with Ordering and Demixing Tendencies. Theoretical relationship between collective and tracer diffusion coefficients has been derived and tested for different types of binary melts: i with an ordering tendency case study on NiAl and NiZr melts and ii with a demixing tendency case study on CuAg melts. The obtained relationship explicitly demonstrates microscopic cross-correlation effects in the kinetics of collective diffusion. Our approach incorporates molecular dynamics calculations, modelling and statistical mechanical analysis based on fundamental concepts of the fluctuation-dissipation theorem, generalized Langevin equation and Mori-Zwanzig formalism. We also applied the developed theory to interpret recent available experimental data as well as our molecular dynamics data of diffusion kinetics in different types of binary melts: with chemical ordering and contrarily with demixing tendency."
W3120853460,"3d printed titanium scaffold,3d scaffold,silver nanoparticle,antibacterial property,bulk titanium,cell attachment,cell proliferation,collagen production,cortical bone,electrochemical bioactivation,electrochemically bioactivated ti6al4v3 porous scaffold,ti6al4v3 porous scaffold,electrolytic oxidation,gram negative bacteria,gram positive bacteria,in vitro evaluation,minimal surface,osteoblast cell,osteoblast cell activity,osteoblast cell growth,osteoinductive property,peo modified tpms architecture,plasma electrolytic oxidation,porous bioactive implant,porous scaffold,porous titanium,quasi elastic modulus,surface bioactivity,trabecular bone,triply periodic minimal surface","In vitro evaluation of electrochemically bioactivated Ti6Al4V3 D porous scaffolds. Triply periodic minimal surfaces TPMS are known for their advanced mechanical properties and are wrinkle-free with a smooth local topology. These surfaces provide suitable conditions for cell attachment and proliferation. In this study, the in vitro osteoinductive and antibacterial properties of scaffolds with different minimal pore diameters and architectures were investigated. For the first time, scaffolds with TPMS architecture were treated electrochemically by plasma electrolytic oxidation PEO with and without silver nanoparticles AgNPs to enhance the surface bioactivity. It was found that the scaffold architecture had a greater impact on the osteoblast cell activity than the pore size. Through control of the architecture type, the collagen production by osteoblast cells increased by 18.9% and by 43.0% in the case of additional surface PEO bioactivation. The manufactured scaffolds demonstrated an extremely low quasi-elastic modulus comparable with trabecular and cortical bone, which was 510 times lower than that of bulk titanium 6.411.4 GPa vs 100105 GPa. The AgNPs provided antibacterial properties against both gram-positive and gram-negative bacteria and had no significant impact on the osteoblast cell growth. Complex experimental results show the in vitro effectiveness of the PEO-modified TPMS architecture, which could positively impact the clinical applications of porous bioactive implants. 3D printed titanium scaffolds Electrochemical bioactivation of 3D scaffolds Cell growth dependency of scaffolds architecture Silver nanoparticles on porous titanium"
W2782920469,"air permeability,air permeability characteristic,coarse aggregate,compressed air energy storage,concrete foundation,concrete foundation system,crushed quartz,dense particle packing,energy storage foundation system,fine powder,micro cementitious material,mix design parameter,particle packing,reactive powder,reactive powder concrete,reinforced concrete foundation system,renewable energy,renewable energy storage,silica fume,silica fume content,strength characteristic,tensile strength,water content,water to binder ratio","Preliminary Experimental Investigation on the Strength and Air Permeability of Reactive Powder Concrete. A new reinforced concrete foundation system is being proposed to store renewable energy through the compressed air energy storage technology. For this application, the concrete is required to resist considerable tensile strength and to have low air permeability, which is not observed in normal concrete. Therefore, this paper is proposing to use reactive powder concrete for the suggested foundation system. Reactive powder concrete RPC is obtained by introducing either micro-cementitious materials like silica fume or fine powders like crushed quartz into the concrete mixture from where coarse aggregates had been removed. RPC has low water content and dense particle packing which lead to high strength and low air permeability characteristics. This paper conducts preliminary experimental investigations on the strength and air permeability of the RPC. Two important mix design parameters are studied including water-to-binder ratio ad silica fume content. Preliminary correlations between mix design parameters and strength/air permeability are developed. From the preliminary test results, it is concluded that the reactive powder concrete has potential to meet the high strength and low air permeability requirements, and is suitable for the proposed energy storage foundation system."
W2015886783,"cold uniaxial pressing,diffusion process,elemental ti powder,elemental al powder,exothermic reaction shs,high energy milling,ignition temperature,isostatic pressing,obtaining tial,powder addition effect,pre sintering,shs reaction,sintering cycle,sintering temperature,tial obtainment","Influence of High-Energy Milling and Sintering Cycle on Obtaining TiAl from Elemental Ti and AlPowders. The present work studies the influence of high-energy milling HEM and sintering cycle of Ti and Al powders on the obtainment of TiAl. This study shows that HEM modifies the diffusion processes during the sintering stage. The ignition temperature of the exothermic reaction SHS that occurs between Ti and Al, was considered as the key parameter of the sintering process, leading to the study of sintering cycles that avoid uncontrolled processes caused by the SHS reaction. The samples were obtained by cold uniaxial and isostatic pressing, pre-sintered at different temperatures, and then heated up to the sintering temperature. This study also shows the effect of powder additions processed by HEM on the sintering behavior of blended elemental Ti and Al powder compacts."
